rank,opportunity_id,opportunity_name,opportunity_type,opportunity_score,opportunity_level,confidence_score
225,seller_59fb871bf6f4522a87ba567b42dafecf,59fb871bf6f4522a87ba567b42dafecf,seller,28.778384079407914,Low,99.68
226,customer_8ad6fdb3d658f916f444aaf55a49bb29,8ad6fdb3d658f916f444aaf55a49bb29,customer,28.773543094733885,Low,70.68
227,seller_54a1852d1b8f10312c55e906355666ee,54a1852d1b8f10312c55e906355666ee,seller,28.765267573207122,Low,99.68
228,seller_a673821011d0cec28146ea42f5ab767f,a673821011d0cec28146ea42f5ab767f,seller,28.69548962244625,Low,99.68
229,customer_34ff67eb3466a779b2f6b6fd56a3b953,34ff67eb3466a779b2f6b6fd56a3b953,customer,28.694360015892805,Low,70.68
230,seller_86ccac0b835037332a596a33b6949ee1,86ccac0b835037332a596a33b6949ee1,seller,28.65118523612309,Low,99.68
231,customer_9db254a87951220e74c58549749cf128,9db254a87951220e74c58549749cf128,customer,28.632001214521715,Low,70.68
232,customer_4683ad127301c1bcbd601a30bb22d2ba,4683ad127301c1bcbd601a30bb22d2ba,customer,28.615480101153214,Low,70.68
233,seller_8444e55c1f13cd5c179851e5ca5ebd00,8444e55c1f13cd5c179851e5ca5ebd00,seller,28.615451548831814,Low,99.68
234,seller_5cf13accae3222c70a9cac40818ae839,5cf13accae3222c70a9cac40818ae839,seller,28.611594167733966,Low,99.68
235,seller_289cdb325fb7e7f891c38608bf9e0962,289cdb325fb7e7f891c38608bf9e0962,seller,28.592922749659323,Low,99.68
236,seller_b4ffb71f0cb1b1c3d63fad021ecf93e1,b4ffb71f0cb1b1c3d63fad021ecf93e1,seller,28.559657348731314,Low,99.68
237,seller_6edacfd9f9074789dad6d62ba7950b9c,6edacfd9f9074789dad6d62ba7950b9c,seller,28.554780221781545,Low,99.68
238,customer_10e1df2717597281c5cffa0e0a7ca7cb,10e1df2717597281c5cffa0e0a7ca7cb,customer,28.53369755577022,Low,70.68
239,seller_7681ef142fd2c19048da7430856b5588,7681ef142fd2c19048da7430856b5588,seller,28.532747631247535,Low,99.68
240,seller_44073f8b7e41514de3b7815dd0237f4f,44073f8b7e41514de3b7815dd0237f4f,seller,28.50508939479709,Low,99.68
241,seller_004c9cd9d87a3c30c522c48c4fc07416,004c9cd9d87a3c30c522c48c4fc07416,seller,28.492178982810945,Low,99.68
242,seller_609e1a9a6c2539919b8205cf7c4e6ff0,609e1a9a6c2539919b8205cf7c4e6ff0,seller,28.48980662438226,Low,99.68
243,customer_ef8d54b3797ea4db1d63f0ced6a906e9,ef8d54b3797ea4db1d63f0ced6a906e9,customer,28.417564519876603,Low,70.68
244,seller_bfd27a966d91cfaafdb25d076585f0da,bfd27a966d91cfaafdb25d076585f0da,seller,28.393176279156997,Low,99.68
245,seller_d23019c84ffae2d5ef2270367b8605fc,d23019c84ffae2d5ef2270367b8605fc,seller,28.384267379033574,Low,99.68
246,customer_00c07da5ba0e07b4f248a3a373b07476,00c07da5ba0e07b4f248a3a373b07476,customer,28.318908296117424,Low,70.68
247,seller_e26901d5ab434ce92fd9b5c256820a4e,e26901d5ab434ce92fd9b5c256820a4e,seller,28.310098414828545,Low,99.68
248,seller_05ff92fedb5be47920fea08e501238b9,05ff92fedb5be47920fea08e501238b9,seller,28.266354107303926,Low,99.68
249,delivery_RR,RR,delivery,28.22132021822156,Low,99.68
250,seller_7040e82f899a04d1b434b795a43b4617,7040e82f899a04d1b434b795a43b4617,seller,28.216999342322104,Low,99.68
251,seller_0be8ff43f22e456b4e0371b2245e4d01,0be8ff43f22e456b4e0371b2245e4d01,seller,28.209065478492533,Low,99.68
252,seller_5a8e7d5003a1f221f9e1d6e411de7c23,5a8e7d5003a1f221f9e1d6e411de7c23,seller,28.166189843665823,Low,99.68
253,seller_00ee68308b45bc5e2660cd833c3f81cc,00ee68308b45bc5e2660cd833c3f81cc,seller,28.157680110622337,Low,99.68
254,customer_1b6c7548a2a1f9037c1fd3ddfed95f33,1b6c7548a2a1f9037c1fd3ddfed95f33,customer,28.137624305812484,Low,76.68
255,seller_79ebd9a61bac3eaf882805ed4ecfa12a,79ebd9a61bac3eaf882805ed4ecfa12a,seller,28.11288776875832,Low,99.68
256,customer_e79c794eb044c594d923722240125052,e79c794eb044c594d923722240125052,customer,28.10937282463515,Low,70.68
257,seller_729f06993dac8e860d4f02d7088ca48a,729f06993dac8e860d4f02d7088ca48a,seller,28.109000997713526,Low,99.68
258,seller_b32be1695eb7ec5f10f72d9610a12527,b32be1695eb7ec5f10f72d9610a12527,seller,28.08086983580105,Low,99.68
259,seller_6d66611d7c44cc30ce351abc49a68421,6d66611d7c44cc30ce351abc49a68421,seller,28.07396145185857,Low,99.68
260,customer_7de6d654e4d5b71483c3799468bc27e6,7de6d654e4d5b71483c3799468bc27e6,customer,28.04902659019517,Low,70.68
261,seller_ececbfcff9804a2d6b40f589df8eef2b,ececbfcff9804a2d6b40f589df8eef2b,seller,28.036390245796042,Low,99.68
262,seller_e5a3438891c0bfdb9394643f95273d8e,e5a3438891c0bfdb9394643f95273d8e,seller,27.992360046076396,Low,99.68
263,seller_d98eec89afa3380e14463da2aabaea72,d98eec89afa3380e14463da2aabaea72,seller,27.97386813650528,Low,99.68
264,customer_e0a7e61d37dd4060ab419bdb93a9f05d,e0a7e61d37dd4060ab419bdb93a9f05d,customer,27.96986459879777,Low,70.68
265,customer_26b5839e505ee33e6a449f7c2c403f99,26b5839e505ee33e6a449f7c2c403f99,customer,27.966181958711616,Low,70.68
266,customer_acc38a550c42d17125cd25c32a464d26,acc38a550c42d17125cd25c32a464d26,customer,27.964788040679398,Low,70.68
267,customer_76a08544f95591acec0d4c976054c459,76a08544f95591acec0d4c976054c459,customer,27.906244443714094,Low,70.68
268,customer_e8258022c5060b1f3d861556a17fd741,e8258022c5060b1f3d861556a17fd741,customer,27.89466921924095,Low,70.68
269,customer_eae0a83d752b1dd32697e0e7b4221656,eae0a83d752b1dd32697e0e7b4221656,customer,27.894006608942785,Low,71.68
270,customer_fa094305fdb6062436c99adba7d53dde,fa094305fdb6062436c99adba7d53dde,customer,27.88775696987597,Low,70.68
271,seller_229c3efbfb0ea2058de4ccdfbc3d784a,229c3efbfb0ea2058de4ccdfbc3d784a,seller,27.88019516486966,Low,99.68
272,seller_669ae81880e08f269a64487cfb287169,669ae81880e08f269a64487cfb287169,seller,27.872002559903493,Low,99.68
273,seller_95e03ca3d4146e4011985981aeb959b9,95e03ca3d4146e4011985981aeb959b9,seller,27.870787934205158,Low,99.68
274,customer_25bedfc6317ec4a379ef49b9c1049733,25bedfc6317ec4a379ef49b9c1049733,customer,27.86498703989644,Low,70.68
275,seller_1e8b33f18b4f7598d87f5cbee2282cc2,1e8b33f18b4f7598d87f5cbee2282cc2,seller,27.862993691580293,Low,99.68
276,seller_744dac408745240a2c2528fb1b6028f3,744dac408745240a2c2528fb1b6028f3,seller,27.84603034603731,Low,99.68
277,customer_212b7cfb2631b23e85a4645a7cba1733,212b7cfb2631b23e85a4645a7cba1733,customer,27.821444467972974,Low,70.68
278,seller_b92e3c8f9738272ff7c59e111e108d7c,b92e3c8f9738272ff7c59e111e108d7c,seller,27.789699972120737,Low,99.68
279,customer_921972f1568c1c75a26b18b4cb4ed5a7,921972f1568c1c75a26b18b4cb4ed5a7,customer,27.770668712842376,Low,70.68
280,customer_a22ee6bd65e350c2d1a0d9a12c2e465f,a22ee6bd65e350c2d1a0d9a12c2e465f,customer,27.769153837315358,Low,70.68
281,customer_7dd0031f1da839843abbcda4e9fb317b,7dd0031f1da839843abbcda4e9fb317b,customer,27.74710171755051,Low,70.68
282,seller_f62d7bb4a613ec758a03342d46b580b2,f62d7bb4a613ec758a03342d46b580b2,seller,27.73418715430551,Low,99.68
283,seller_2e1c9f22be269ef4643f826c9e650a52,2e1c9f22be269ef4643f826c9e650a52,seller,27.727940282589334,Low,99.68
284,seller_f262cbc1c910c83959f849465454ddd3,f262cbc1c910c83959f849465454ddd3,seller,27.677641561972244,Low,99.68
285,customer_5a04d5472eb5ee998250f0977b31f772,5a04d5472eb5ee998250f0977b31f772,customer,27.66936681607982,Low,70.68
286,seller_e5a38146df062edaf55c38afa99e42dc,e5a38146df062edaf55c38afa99e42dc,seller,27.6655546511846,Low,99.68
287,seller_813348c996469b40f2e028d5429d3495,813348c996469b40f2e028d5429d3495,seller,27.664752875496102,Low,99.68
288,customer_906a8a4ec9f3d4c3e64fa6d1c4fe6009,906a8a4ec9f3d4c3e64fa6d1c4fe6009,customer,27.65494624599965,Low,71.68
289,seller_9b013e03b2ab786505a1d3b5c0756754,9b013e03b2ab786505a1d3b5c0756754,seller,27.648548561882535,Low,99.68
290,seller_1c129092bf23f28a5930387c980c0dfc,1c129092bf23f28a5930387c980c0dfc,seller,27.636070197857958,Low,99.68
291,seller_6cd68b3ed6d59aaa9fece558ad360c0a,6cd68b3ed6d59aaa9fece558ad360c0a,seller,27.61483076917717,Low,99.68
292,seller_09f952a5f58d2285b0372551ae8f9b01,09f952a5f58d2285b0372551ae8f9b01,seller,27.606658318604254,Low,99.68
293,seller_76d64c4aca3a7baf218bf93ef7fa768d,76d64c4aca3a7baf218bf93ef7fa768d,seller,27.593506258198666,Low,99.68
294,seller_c9c7905cffc4ef9ff9f113554423e671,c9c7905cffc4ef9ff9f113554423e671,seller,27.534924717784616,Low,99.68
295,customer_f44ffa618df5f8a65899275c93b14ae2,f44ffa618df5f8a65899275c93b14ae2,customer,27.532254880856527,Low,70.68
296,seller_537eb890efff034a88679788b647c564,537eb890efff034a88679788b647c564,seller,27.521709512381175,Low,99.68
297,seller_ef0ace09169ac090589d85746e3e036f,ef0ace09169ac090589d85746e3e036f,seller,27.516249834749473,Low,99.68
298,seller_dd2bdf855a9172734fbc3744021ae9b9,dd2bdf855a9172734fbc3744021ae9b9,seller,27.47139982046675,Low,99.68
299,seller_37515688008a7a40ac93e3b2e4ab203f,37515688008a7a40ac93e3b2e4ab203f,seller,27.46968581644411,Low,99.68
300,seller_cd68562d3f44870c08922d380acae552,cd68562d3f44870c08922d380acae552,seller,27.45953847276843,Low,99.68
301,seller_aafe36600ce604f205b86b5084d3d767,aafe36600ce604f205b86b5084d3d767,seller,27.447885224970705,Low,99.68
302,seller_dd7ddc04e1b6c2c614352b383efe2d36,dd7ddc04e1b6c2c614352b383efe2d36,seller,27.43884757107617,Low,99.68
303,seller_d650b663c3b5f6fb392b6326366efa9a,d650b663c3b5f6fb392b6326366efa9a,seller,27.43449888585625,Low,99.68
304,customer_0621cda5f3ee9a2e6f3ae6ebb5fcdbe1,0621cda5f3ee9a2e6f3ae6ebb5fcdbe1,customer,27.430578145281302,Low,70.68
305,delivery_RS,RS,delivery,27.42787327607618,Low,99.68
306,seller_cfb1a033743668a192316f3c6d1d2671,cfb1a033743668a192316f3c6d1d2671,seller,27.42303033145927,Low,99.68
307,seller_2b3e4a2a3ea8e01938cabda2a3e5cc79,2b3e4a2a3ea8e01938cabda2a3e5cc79,seller,27.422291681861203,Low,99.68
308,seller_a3e9a2c700480d9bb01fba070ba80a0e,a3e9a2c700480d9bb01fba070ba80a0e,seller,27.418681608825523,Low,99.68
309,seller_2e90cb1677d35cfe24eef47d441b7c87,2e90cb1677d35cfe24eef47d441b7c87,seller,27.379510205738917,Low,99.68
310,seller_8e8a7ce9f2f970dc00e2acf6f6e199f6,8e8a7ce9f2f970dc00e2acf6f6e199f6,seller,27.37729464611735,Low,99.68
311,seller_48162d548f5b1b11b9d29d1e01f75a61,48162d548f5b1b11b9d29d1e01f75a61,seller,27.373527823212456,Low,99.68
312,seller_ea67327e24487bdfac5fbfa37ea124df,ea67327e24487bdfac5fbfa37ea124df,seller,27.370302695103796,Low,99.68
313,customer_6a71207bf8784292ad3f6e107ab57755,6a71207bf8784292ad3f6e107ab57755,customer,27.363774823625384,Low,70.68
314,customer_525cda9909aa001ebed396f6e55eae01,525cda9909aa001ebed396f6e55eae01,customer,27.360216292558434,Low,71.68
315,customer_684da9ec00ee25877fe21ce197403d04,684da9ec00ee25877fe21ce197403d04,customer,27.356909961947416,Low,70.68
316,seller_aba1721a889e04decc910aa13b768ef4,aba1721a889e04decc910aa13b768ef4,seller,27.35356745353597,Low,99.68
317,seller_d94a40fd42351c259927028d163af842,d94a40fd42351c259927028d163af842,seller,27.34774956498143,Low,99.68
318,seller_80e6699fe29150b372a0c8a1ebf7dcc8,80e6699fe29150b372a0c8a1ebf7dcc8,seller,27.34490373825063,Low,99.68
319,seller_0adac9fbd9a2b63cccaac4f8756c1ca8,0adac9fbd9a2b63cccaac4f8756c1ca8,seller,27.34162913077914,Low,99.68
320,seller_dc317f341ab0e22f39acbd9dbf9b4a1f,dc317f341ab0e22f39acbd9dbf9b4a1f,seller,27.341239655713622,Low,99.68
321,customer_c38b132f1c68c14c0d3b32e66b796eba,c38b132f1c68c14c0d3b32e66b796eba,customer,27.32634127283874,Low,70.68
322,seller_cbd996ad3c1b7dc71fd0e5f5df9087e2,cbd996ad3c1b7dc71fd0e5f5df9087e2,seller,27.3117612898809,Low,99.68
323,seller_8648b1e89e9b349e32d3741b30ec737e,8648b1e89e9b349e32d3741b30ec737e,seller,27.310026871587528,Low,99.68
324,seller_527801b552d0077ffd170872eb49683b,527801b552d0077ffd170872eb49683b,seller,27.307913825185466,Low,99.68
325,seller_6061155addc1e54b4cfb51c1c2a32ad8,6061155addc1e54b4cfb51c1c2a32ad8,seller,27.306959630393575,Low,97.68
326,seller_ac3508719a1d8f5b7614b798f70af136,ac3508719a1d8f5b7614b798f70af136,seller,27.301673666891592,Low,99.68
327,seller_6b243f80ed07b10f0e8aa0f21a205f3c,6b243f80ed07b10f0e8aa0f21a205f3c,seller,27.29920155107887,Low,99.68
328,seller_40db9e9aa57f7bb151bcda6b0f9bdbb7,40db9e9aa57f7bb151bcda6b0f9bdbb7,seller,27.293385003953276,Low,81.68
329,customer_129bfc164612d70a040a844b887dfec5,129bfc164612d70a040a844b887dfec5,customer,27.284110636759586,Low,70.68
330,customer_025cf7c2f32536f0be1ab412bb6602d2,025cf7c2f32536f0be1ab412bb6602d2,customer,27.272327141681536,Low,70.68
331,seller_f0b47fbbc6dee9aafe415a6e33051b3f,f0b47fbbc6dee9aafe415a6e33051b3f,seller,27.265078026837976,Low,99.68
332,seller_17ca9b9e9b9ef8fdb529001b49ebb50f,17ca9b9e9b9ef8fdb529001b49ebb50f,seller,27.262778821342252,Low,99.68
333,seller_b94cc9f10ddc85e4ba73a6f7974e7101,b94cc9f10ddc85e4ba73a6f7974e7101,seller,27.24622276063249,Low,99.68
334,seller_933446e9a59dece7ae9175103820ca8f,933446e9a59dece7ae9175103820ca8f,seller,27.240999927184028,Low,71.68
335,seller_94144541854e298c2d976cb893b81343,94144541854e298c2d976cb893b81343,seller,27.23135996791669,Low,99.68
336,customer_a0cd1f3e0a9259b6dd8ec0ed4f63a63e,a0cd1f3e0a9259b6dd8ec0ed4f63a63e,customer,27.228177055193793,Low,70.68
337,seller_8b28d096634035667e8263d57ba3368c,8b28d096634035667e8263d57ba3368c,seller,27.214343312314178,Low,99.68
338,seller_8a32e327fe2c1b3511609d81aaf9f042,8a32e327fe2c1b3511609d81aaf9f042,seller,27.21308275342801,Low,99.68
339,customer_bef3ce10ea5715fbcbcbe3b266ee94c5,bef3ce10ea5715fbcbcbe3b266ee94c5,customer,27.2062336903504,Low,70.68
340,seller_6e386f64c84e482f0b9abf960797ee1b,6e386f64c84e482f0b9abf960797ee1b,seller,27.202641288455695,Low,99.68
341,seller_4c18691b6037662be2df78a765d98ab5,4c18691b6037662be2df78a765d98ab5,seller,27.20059655861528,Low,99.68
342,seller_ce27a3cc3c8cc1ea79d11e561e9bebb6,ce27a3cc3c8cc1ea79d11e561e9bebb6,seller,27.192852910640223,Low,99.68
343,seller_2a5b78b41cd05baeac8df54c6606b92c,2a5b78b41cd05baeac8df54c6606b92c,seller,27.19284514355174,Low,99.68
344,seller_48436dade18ac8b2bce089ec2a041202,48436dade18ac8b2bce089ec2a041202,seller,27.187042211239262,Low,99.68
345,seller_0bae85eb84b9fb3bd773911e89288d54,0bae85eb84b9fb3bd773911e89288d54,seller,27.173782834134528,Low,99.68
346,seller_d921b68bf747894be13a97ae52b0f386,d921b68bf747894be13a97ae52b0f386,seller,27.16598990817992,Low,99.68
347,customer_c01158adcf91ee8f143d12388abe5f22,c01158adcf91ee8f143d12388abe5f22,customer,27.11851473169586,Low,70.68
348,seller_00fc707aaaad2d31347cf883cd2dfe10,00fc707aaaad2d31347cf883cd2dfe10,seller,27.09999951039302,Low,99.68
349,seller_a2e874074c877c5a05abae80ad6e488f,a2e874074c877c5a05abae80ad6e488f,seller,27.098916045154194,Low,99.68
350,seller_f3b80352b986ab4d1057a4b724be19d0,f3b80352b986ab4d1057a4b724be19d0,seller,27.081619865876252,Low,99.68
351,customer_14cf3e40a2b5076d2d0384a7e68ca06f,14cf3e40a2b5076d2d0384a7e68ca06f,customer,27.06219102728614,Low,70.68
352,seller_9de4643a8dbde634fe55621059d92273,9de4643a8dbde634fe55621059d92273,seller,27.038913395838087,Low,99.68
353,customer_53fb3435773a4690e56010b169ee2820,53fb3435773a4690e56010b169ee2820,customer,27.0347999375824,Low,70.68
354,customer_7b0eaf68a16e4808e5388c67345033c9,7b0eaf68a16e4808e5388c67345033c9,customer,27.02639372368393,Low,71.68
355,seller_7e3f87d16fb353f408d467e74fbd8014,7e3f87d16fb353f408d467e74fbd8014,seller,27.026263529909553,Low,99.68
356,seller_7d76b645482be4a332374e8223836592,7d76b645482be4a332374e8223836592,seller,27.0210418083035,Low,99.68
357,seller_18a349e75d307f4b4cc646a691ed4216,18a349e75d307f4b4cc646a691ed4216,seller,27.019959322669134,Low,99.68
358,seller_f80edd2c5aaa505cc4b0a3b219abf4b8,f80edd2c5aaa505cc4b0a3b219abf4b8,seller,27.016456045516325,Low,99.68
359,seller_259f7b5e6e482c230e5bfaa670b6bb8f,259f7b5e6e482c230e5bfaa670b6bb8f,seller,27.011996198396943,Low,99.68
360,seller_ff063b022a9a0aab91bad2c9088760b7,ff063b022a9a0aab91bad2c9088760b7,seller,27.00742986848207,Low,99.68
361,seller_25e6ffe976bd75618accfe16cefcbd0d,25e6ffe976bd75618accfe16cefcbd0d,seller,27.006954618640346,Low,99.68
362,customer_4e1cce07cd5937c69dacac3c8b13d965,4e1cce07cd5937c69dacac3c8b13d965,customer,26.985844688714003,Low,72.68
363,seller_8ae520247981aa06bc94abddf5f46d34,8ae520247981aa06bc94abddf5f46d34,seller,26.979580311110293,Low,99.68
364,customer_25d558c329b841732700cb45b86260cf,25d558c329b841732700cb45b86260cf,customer,26.977022252389876,Low,70.68
365,seller_33a6f4b1e7cdc205511e76ba1b6e0186,33a6f4b1e7cdc205511e76ba1b6e0186,seller,26.964316943601897,Low,99.68
366,seller_0db783cfcd3b73998abc6e10e59a102f,0db783cfcd3b73998abc6e10e59a102f,seller,26.959022486347855,Low,99.68
367,seller_e8b3a3a38279a82f0e5d006d5e5b7d2c,e8b3a3a38279a82f0e5d006d5e5b7d2c,seller,26.937140796639145,Low,99.68
368,seller_3b15288545f8928d3e65a8f949a28291,3b15288545f8928d3e65a8f949a28291,seller,26.914832210071477,Low,99.68
369,seller_0b09101900100c0e9d312861fad5a1b9,0b09101900100c0e9d312861fad5a1b9,seller,26.906340855453024,Low,70.68
370,seller_1127b7f2594683f2510f1c2c834a486b,1127b7f2594683f2510f1c2c834a486b,seller,26.90621679514277,Low,99.68
371,seller_1d8dbc4f32378d715c717c1c1fc57bae,1d8dbc4f32378d715c717c1c1fc57bae,seller,26.901449335883342,Low,99.68
372,seller_431af27f296bc6519d890aa5a05fdb11,431af27f296bc6519d890aa5a05fdb11,seller,26.898239423390166,Low,99.68
373,seller_5343d0649eca2a983820bfe93fc4d17e,5343d0649eca2a983820bfe93fc4d17e,seller,26.896825230564307,Low,99.68
374,seller_a7f13822ceb966b076af67121f87b063,a7f13822ceb966b076af67121f87b063,seller,26.883781751403802,Low,99.68
375,seller_f46490624488d3ff7ce78613913a7711,f46490624488d3ff7ce78613913a7711,seller,26.86190462647229,Low,99.68
376,seller_4e17c65a516f69d023a2ae78b84f28d6,4e17c65a516f69d023a2ae78b84f28d6,seller,26.857370612578524,Low,99.68
377,seller_01cf7e3d21494c41fb86034f2e714fa1,01cf7e3d21494c41fb86034f2e714fa1,seller,26.852029553608414,Low,99.68
378,seller_aaed1309374718fdd995ee4c58c9dfcd,aaed1309374718fdd995ee4c58c9dfcd,seller,26.84998660979994,Low,99.68
379,seller_96493fab2fbb13a14d0c0e8772eef5c3,96493fab2fbb13a14d0c0e8772eef5c3,seller,26.845610499745572,Low,99.68
380,seller_7008613ea464bad5cb9b83456e1e6a8f,7008613ea464bad5cb9b83456e1e6a8f,seller,26.8434918792941,Low,99.68
381,seller_c72de06d72748d1a0dfb2125be43ba63,c72de06d72748d1a0dfb2125be43ba63,seller,26.833484916808715,Low,90.68
382,customer_38e482d7770a43f5929378c4dec76d5e,38e482d7770a43f5929378c4dec76d5e,customer,26.830900914850655,Low,70.68
383,seller_4a3ccda38b2129705f3fb522db62ca31,4a3ccda38b2129705f3fb522db62ca31,seller,26.829365891573445,Low,99.68
384,seller_adbc26658d6c7b4b6219f9d934598091,adbc26658d6c7b4b6219f9d934598091,seller,26.82599063600977,Low,99.68
385,customer_02e8a66528e84b3ca6150d9b1e03a26f,02e8a66528e84b3ca6150d9b1e03a26f,customer,26.80471407430852,Low,70.68
386,seller_7722b1df1b0e383e000397b2c11e3e19,7722b1df1b0e383e000397b2c11e3e19,seller,26.79059858828588,Low,99.68
387,customer_963fee8d1953b0f2bc792a06043fb11c,963fee8d1953b0f2bc792a06043fb11c,customer,26.778246697837538,Low,70.68
388,seller_fd386aa7bed2af3c7035c65506c9b4a3,fd386aa7bed2af3c7035c65506c9b4a3,seller,26.771499450427566,Low,99.68
389,customer_7530369a1ddf13882910895b0559423d,7530369a1ddf13882910895b0559423d,customer,26.754973627409175,Low,70.68
390,seller_7b0df942f46435babab05d49b744b2c4,7b0df942f46435babab05d49b744b2c4,seller,26.75289441830771,Low,99.68
391,seller_b4f8921fcc4ff77b66bea6dda43dcd51,b4f8921fcc4ff77b66bea6dda43dcd51,seller,26.748697459449897,Low,87.68
392,seller_9d4db00d65d7760644ac0c14edb5fd86,9d4db00d65d7760644ac0c14edb5fd86,seller,26.73452613668009,Low,99.68
393,customer_1a3a962a15f8c6ee0178e1102387d3cc,1a3a962a15f8c6ee0178e1102387d3cc,customer,26.728114232997644,Low,70.68
394,seller_6a8b085f816a1f75f92dbac6eb545f8f,6a8b085f816a1f75f92dbac6eb545f8f,seller,26.716527095512287,Low,99.68
395,seller_fa5fdc4e4bb6bd1009ad0e4ac4096562,fa5fdc4e4bb6bd1009ad0e4ac4096562,seller,26.68924744667408,Low,70.68
396,seller_440dd6ab244315c632130ecfb63827b1,440dd6ab244315c632130ecfb63827b1,seller,26.68885956523221,Low,99.68
397,seller_f4aba7c0bca51484c30ab7bdc34bcdd1,f4aba7c0bca51484c30ab7bdc34bcdd1,seller,26.681261332017908,Low,99.68
398,customer_d132b863416f85f2abb1a988ca05dd12,d132b863416f85f2abb1a988ca05dd12,customer,26.673805474844745,Low,72.68
399,seller_75d34ebb1bd0bd7dde40dd507b8169c3,75d34ebb1bd0bd7dde40dd507b8169c3,seller,26.672269405234722,Low,99.68
400,seller_b76dba6c951ab00dc4edf0a1aa88037e,b76dba6c951ab00dc4edf0a1aa88037e,seller,26.671165571969254,Low,99.68
401,seller_7b07b3c7487f0ea825fc6df75abd658b,7b07b3c7487f0ea825fc6df75abd658b,seller,26.66323761751399,Low,99.68
402,seller_c8b0e2b0a7095e5d8219575d5e7e1181,c8b0e2b0a7095e5d8219575d5e7e1181,seller,26.655058096427876,Low,99.68
403,seller_1f9ab4708f3056ede07124aad39a2554,1f9ab4708f3056ede07124aad39a2554,seller,26.640765049354425,Low,99.68
404,seller_f9244d45189d3a3605499abddeade7d5,f9244d45189d3a3605499abddeade7d5,seller,26.630278650860067,Low,90.68
405,seller_a5cba26a62b8b4d0145b68b841e62e7f,a5cba26a62b8b4d0145b68b841e62e7f,seller,26.619444039685987,Low,99.68
406,seller_1ca7077d890b907f89be8c954a02686a,1ca7077d890b907f89be8c954a02686a,seller,26.616190426501003,Low,99.68
407,seller_a888faf2d1baececa6baf9c3d603ee1f,a888faf2d1baececa6baf9c3d603ee1f,seller,26.603457358172413,Low,99.68
408,seller_8e6d7754bc7e0f22c96d255ebda59eba,8e6d7754bc7e0f22c96d255ebda59eba,seller,26.595410906734855,Low,99.68
409,customer_01858f2fad256b1689f5bdafc059f745,01858f2fad256b1689f5bdafc059f745,customer,26.591910490730733,Low,70.68
410,customer_42f1fdf511aeb359f56e375cae330892,42f1fdf511aeb359f56e375cae330892,customer,26.588376294744013,Low,70.68
411,seller_282f23a9769b2690c5dda22e316f9941,282f23a9769b2690c5dda22e316f9941,seller,26.57909205363979,Low,99.68
